1,NR0000158,G05,PNA447259,DNA790475,40,,,,,,,,,,
1,NR0000158,H05,PNA447286,DNA790502,40,,,,,,,,,,
1,NR0000158,A06,PNA447287,DNA790503,40,,,,,,,,,,
1,NR0000158,B06,PNA447288,DNA790504,40,,,,,,,,,,
1,NR0000158,C06,PNA447289,DNA790505,40,,,,,,,,,,
1,NR0000158,D06,PNA447290,DNA790506,40,,,,,,,,,,
1,NR0000158,E06,PNA447291,DNA790507,40,,,,,,,,,,
1,NR0000158,F06,PNA447292,DNA790508,40,,,,,,,,,,
1,NR0000158,G06,PNA447293,DNA790509,40,,,,,,,,,,
1,NR0000158,H06,PNA447294,DNA790510,40,,,,,,,,,,
1,NR0000158,A07,PNA447295,DNA790511,40,,,,,,,,,,
1,NR0000158,B07,PNA442716,DNA788950,40,,,,,,,,,,
1,NR0000158,C07,PNA447296,DNA790512,40,,,,,,,,,,
1,NR0000158,D07,PNA447297,DNA790513,40,,,,,,,,,,
1,NR0000158,E07,PNA442714,DNA788948,40,,,,,,,,,,
1,NR0000158,F07,PNA447298,DNA790514,40,,,,,,,,,,
1,NR0000158,G07,PNA447299,DNA790515,40,,,,,,,,,,
1,NR0000158,H07,PNA447300,DNA790516,40,,,,,,,,,,
1,NR0000158,A08,PNA447301,DNA790517,40,,,,,,,,,,
1,NR0000158,B08,PNA447302,DNA790518,40,,,,,,,,,,
1,NR0000158,C08,PNA447303,DNA790519,40,,,,,,,,,,
1,NR0000158,D08,PNA447304,DNA790520,40,,,,,,,,,,
1,NR0000158,E08,PNA447305,DNA790521,40,,,,,,,,,,
1,NR0000158,F08,PNA447306,DNA790522,40,,,,,,,,,,
1,NR0000158,G08,PNA447307,DNA790523,40,,,,,,,,,,
1,NR0000158,H08,PNA447308,DNA790524,40,,,,,,,,,,
1,NR0000158,A09,PNA447309,DNA790525,40,,,,,,,,,,
1,NR0000158,B09,PNA447310,DNA790526,40,,,,,,,,,,
1,NR0000158,C09,PNA447311,DNA790527,40,,,,,,,,,,
1,NR0000158,D09,PNA447312,DNA790528,40,,,,,,,,,,
1,NR0000158,E09,PNA447313,DNA790529,40,,,,,,,,,,
1,NR0000158,F09,PNA447314,DNA790530,40,,,,,,,,,,
1,NR0000158,G09,PNA447315,DNA790531,40,,,,,,,,,,
1,NR0000158,H09,PNA447316,DNA790532,40,,,,,,,,,,
1,NR0000158,A10,PNA447317,DNA790533,40,,,,,,,,,,
1,NR0000158,B10,PNA447318,DNA790534,40,,,,,,,,,,
1,NR0000158,C10,PNA442715,DNA788949,40,,,,,,,,,,
1,NR0000158,D10,PNA447319,DNA790535,40,,,,,,,,,,
1,NR0000158,E10,PNA447320,DNA790536,40,,,,,,,,,,
1,NR0000158,F10,PNA447321,DNA790537,40,,,,,,,,,,
1,NR0000158,G10,PNA447322,DNA790538,40,,,,,,,,,,
1,NR0000158,H10,PNA447323,DNA790539,40,,,,,,,,,,
1,NR0000158,A11,PNA447324,DNA790540,40,,,,,,,,,,
1,NR0000158,B11,PNA442720,DNA788954,40,,,,,,,,,,
1,NR0000158,C11,PNA447325,DNA790541,40,,,,,,,,,,
1,NR0000158,D11,PNA447326,DNA790542,40,,,,,,,,,,
1,NR0000158,E11,PNA447327,DNA790543,40,,,,,,,,,,
1,NR0000158,F11,PNA446705,DNA792253,40,,,,,,,,,,
1,NR0000158,G11,PNA447328,DNA790544,40,,,,,,,,,,
1,NR0000158,H11,PNA447329,DNA790545,40,,,,,,,,,,
1,NR0000158,A12,PNA447330,DNA790546,40,,,,,,,,,,
1,NR0000158,B12,PNA447331,DNA790547,40,,,,,,,,,,
1,NR0000158,C12,PNA446703,DNA792251,40,,,,,,,,,,
1,NR0000158,D12,PNA447332,DNA790548,40,,,,,,,,,,
1,NR0000158,E12,PNA447333,DNA790549,40,,,,,,,,,,
1,NR0000158,F12,PNA447334,DNA790550,40,,,,,,,,,,
1,NR0000158,G12,PNA446706,DNA792254,40,,,,,,,,,,
1,NR0000158,H12,PNA446707,DNA792255,40,,,,,,,,,,
1,NR0000159,A02,PNA448021,DNA786594,40,,,,,,,,,,
1,NR0000159,B02,PNA448022,DNA786595,40,,,,,,,,,,
1,NR0000159,C02,PNA448023,DNA786596,40,,,,,,,,,,
1,NR0000159,D02,PNA448024,DNA786597,40,,,,,,,,,,
1,NR0000159,E02,PNA448025,DNA786598,40,,,,,,,,,,
1,NR0000159,F02,PNA448026,DNA786599,40,,,,,,,,,,
1,NR0000159,G02,PNA448027,DNA786600,40,,,,,,,,,,
1,NR0000159,H02,PNA448028,DNA786601,40,,,,,,,,,,
1,NR0000159,A03,PNA448029,DNA786602,40,,,,,,,,,,
1,NR0000159,B03,PNA448030,DNA786603,40,,,,,,,,,,
1,NR0000159,C03,PNA448031,DNA786604,40,,,,,,,,,,
1,NR0000159,D03,PNA448032,DNA786605,40,,,,,,,,,,
1,NR0000159,E03,PNA448033,DNA786606,40,,,,,,,,,,
1,NR0000159,F03,PNA448034,DNA786607,40,,,,,,,,,,
1,NR0000159,G03,PNA448035,DNA786608,40,,,,,,,,,,
1,NR0000159,H03,PNA448036,DNA786609,40,,,,,,,,,,
1,NR0000159,A04,PNA448037,DNA786610,40,,,,,,,,,,
1,NR0000159,B04,PNA448038,DNA786611,40,,,,,,,,,,
1,NR0000159,C04,PNA448039,DNA786612,40,,,,,,,,,,
1,NR0000159,D04,PNA448040,DNA786613,40,,,,,,,,,,
1,NR0000159,E04,PNA448041,DNA786614,40,,,,,,,,,,
1,NR0000159,F04,PNA448042,DNA786615,40,,,,,,,,,,
